1452,[A.24],Denegación de servicio,3,18.1.1,Identificación de la legislación aplicable y de los requisitos contractuales,22
1453,[E.7],Deficiencias en la organización,3,17.1.1,Planificación de la continuidad de la seguridad de la información,28
1454,[E.15],Alteración accidental de la información,2,11.2.3,Seguridad del cableado,2
1455,[E.3],Errores de monitorización (log),1,11.1.4,Protección contra las amenazas externas y ambientales,18
1456,[A.11],Acceso no autorizado,3,13.2.1,Políticas y procedimientos de intercambio de información,6
1457,[E.28],Indisponibilidad del personal,1,15.1.1,Política de seguridad de la información en las relaciones con los proveedores,21
1458,[A.8],Difusión de software dañino,1,12.3.1,Copias de seguridad de la información,47
1459,[A.30],Ingeniería social (picaresca),0,6.1.2,Segregación de tareas,38
1460,[E.8],Difusión de software dañino,1,14.2.1,Política de desarrollo seguro,34
1460,[E.8],Difusión de software dañino,1,7.1.3,Términos y condiciones de contratación,34
1461,[A.6],Abuso de privilegios de acceso,2,6.1.5,Seguridad de la información en la gestión de proyectos,39
1462,[E.3],Errores de monitorización (log),2,14.2.7,Externalización del desarrollo de software,36
1463,[A.3],Manipulación de los registros de actividad (log),0,12.4.2,Protección de la información de registros,24
1464,[E.1],Errores de los usuarios,4,11.1.6,Áreas de carga y descarga,37
1465,[E.8],Difusión de software dañino,4,12.5.1,Instalación del software en explotación,26
1466,[E.18],Destrucción de información,2,18.2.2,Cumplimiento de las políticas y normas de seguridad,30
1467,[A.22],Manipulación de programas,4,8.1.4,Devolución de activos,19
1468,[A.15],Modificación deliberada de la información,0,6.1.1,Roles y responsabilidades en seguridad de la información,36
1469,[A.4],Manipulación de la configuración,2,7.2.2,Concienciación, educación y capacitación en seguridad de la información,46
1470,[A.22],Manipulación de programas,4,6.1.1,Roles y responsabilidades en seguridad de la información,10
1471,[A.25],Robo,3,14.2.4,Restricciones a los cambios en los paquetes de software,12
1472,[E.21],Errores de mantenimiento / actualización de programas (software),0,15.2.2,Gestión de cambios en la provisión del servicio del proveedor,34
1473,[A.23],Manipulación de los equipos,2,9.2.2,Provisión de acceso de usuario,24
1473,[A.23],Manipulación de los equipos,2,16.1.7,Recopilación de evidencias,24
1474,[A.7],Uso no previsto,1,14.2.4,Restricciones a los cambios en los paquetes de software,17
1475,[A.4],Manipulación de la configuración,2,14.1.1,Análisis y especificación de los requisitos de seguridad,16
1475,[A.4],Manipulación de la configuración,2,12.4.2,Protección de la información de registros,16
1476,[A.22],Manipulación de programas,4,8.1.1,Inventario de activos,5
1477,[E.1],Errores de los usuarios,2,8.1.3,Uso aceptable de los activos,17
1478,[E.3],Errores de monitorización (log),4,14.2.9,Pruebas de aceptación de sistemas,36
1478,[E.3],Errores de monitorización (log),4,5.1.1,Políticas para la seguridad de la información,36
1479,[A.27],Ocupación enemiga,4,8.2.3,Manipulado de la información,40
1479,[A.27],Ocupación enemiga,4,12.4.4,Sincronización del reloj,40
1480,[A.11],Acceso no autorizado,1,13.1.3,Segregación de las redes,45
1481,[A.14],Interceptación de información (escucha),4,18.1.1,Identificación de la legislación aplicable y de los requisitos contractuales,29
1482,[E.8],Difusión de software dañino,1,12.6.1,Gestión de las vulnerabilidades técnicas,40
1482,[E.8],Difusión de software dañino,1,6.1.2,Segregación de tareas,40
1483,[E.18],Destrucción de información,1,18.1.2,Derechos de propiedad intelectual (IPR),19
1484,[E.19],Fugas de información,2,6.1.1,Roles y responsabilidades en seguridad de la información,4
1484,[E.19],Fugas de información,2,18.2.1,Revisión independiente de la seguridad de la información,4
1485,[E.15],Alteración accidental de la información,1,11.2.4,Mantenimiento de los equipos,6
1485,[E.15],Alteración accidental de la información,1,12.4.1,Registro de eventos,6
1486,[A.30],Ingeniería social (picaresca),3,11.2.2,Instalaciones de suministro,8
1487,[E.25],Pérdida de equipos,0,9.3.1,Uso de la información secreta de autenticación,6
1488,[A.28],Indisponibilidad del personal,3,9.4.3,Sistema de gestión de contraseñas,31
1489,[E.9],Errores de [re-]encaminamiento,2,18.2.1,Revisión independiente de la seguridad de la información,25
1490,[E.23],Errores de mantenimiento / actualización de equipos (hardware),1,11.1.5,El trabajo en áreas seguras,35
1491,[A.15],Modificación deliberada de la información,4,18.1.4,Protección y privacidad de la información de carácter personal,43
1492,[A.9],[Re-]encaminamiento de mensajes,4,8.1.1,Inventario de activos,20
1492,[A.9],[Re-]encaminamiento de mensajes,4,11.2.8,Equipo de usuario desatendido,20
1493,[A.8],Difusión de software dañino,1,9.2.4,Gestión de la información secreta de autenticación de los usuarios,24
1494,[A.27],Ocupación enemiga,1,13.1.2,Seguridad de los servicios de red,24
1495,[E.23],Errores de mantenimiento / actualización de equipos (hardware),4,17.2.1,Disponibilidad de los recursos de tratamiento de la información,46
1495,[E.23],Errores de mantenimiento / actualización de equipos (hardware),4,14.1.1,Análisis y especificación de los requisitos de seguridad,46
1496,[A.4],Manipulación de la configuración,4,6.1.4,Contacto con grupos de especial interés,20
1497,[E.7],Deficiencias en la organización,2,11.2.7,Reutilización o eliminación segura de equipos,7
1498,[A.23],Manipulación de los equipos,4,9.3.1,Uso de la información secreta de autenticación,13
1498,[A.23],Manipulación de los equipos,4,13.1.3,Segregación de las redes,13
1499,[E.8],Difusión de software dañino,1,12.2.1,Controles contra el código malicioso,11
1500,[A.12],Análisis de tráfico,4,6.2.2,Teletrabajo,13
1501,[A.5],Suplantación de la identidad del usuario,2,11.2.6,Seguridad de los equipos fuera de las instalaciones,45
1502,[E.21],Errores de mantenimiento / actualización de programas (software),2,10.1.2,Gestión de claves,17
1503,[A.27],Ocupación enemiga,1,14.2.5,Principios de ingeniería de sistemas seguros,3
1503,[A.27],Ocupación enemiga,1,9.4.1,Restricción del acceso a la información,3
1504,[A.5],Suplantación de la identidad del usuario,4,12.7.1,Controles de auditoría de sistemas de información,10
1504,[A.5],Suplantación de la identidad del usuario,4,12.2.2,Controles contra el código descargado en el cliente,10
1505,[E.19],Fugas de información,0,9.4.2,Procedimientos seguros de inicio de sesión,16
1506,[A.26],Ataque destructivo,3,8.2.2,Etiquetado de la información,47
1506,[A.26],Ataque destructivo,3,6.2.2,Teletrabajo,47
1507,[A.7],Uso no previsto,3,12.4.3,Registros de administración y operación,3
1508,[E.19],Fugas de información,3,12.3.1,Copias de seguridad de la información,40
1509,[A.11],Acceso no autorizado,2,5.1.2,Revisión de la política de seguridad de la información,33
1510,[A.8],Difusión de software dañino,0,11.1.4,Protección contra las amenazas externas y ambientales,17
1511,[A.27],Ocupación enemiga,0,9.4.4,Uso de utilidades con privilegios del sistema,27
1511,[A.27],Ocupación enemiga,0,12.1.1,Documentación de los procedimientos de operación,27
1512,[A.11],Acceso no autorizado,1,18.1.1,Identificación de la legislación aplicable y de los requisitos contractuales,33
1512,[A.11],Acceso no autorizado,1,12.6.1,Gestión de las vulnerabilidades técnicas,33
1513,[A.8],Difusión de software dañino,2,11.1.1,Perímetro de seguridad física,34
1514,[A.12],Análisis de tráfico,4,15.1.2,Tratamiento de la seguridad en contratos con terceros,27
1515,[A.27],Ocupación enemiga,1,12.1.4,Separación de los recursos de desarrollo, prueba y operación,22
1516,[A.15],Modificación deliberada de la información,0,7.2.3,Proceso disciplinario,15
1517,[A.12],Análisis de tráfico,3,16.1.5,Evaluación y decisión sobre los eventos de seguridad de información,16
1518,[A.24],Denegación de servicio,4,9.2.5,Revisión de los derechos de acceso de usuario,23
1519,[A.27],Ocupación enemiga,3,11.1.4,Protección contra las amenazas externas y ambientales,20
1519,[A.27],Ocupación enemiga,3,18.1.1,Identificación de la legislación aplicable y de los requisitos contractuales,20
1520,[A.26],Ataque destructivo,1,8.1.1,Inventario de activos,16
1521,[A.12],Análisis de tráfico,0,14.1.2,Asegurar los servicios de aplicaciones en redes públicas,13
1522,[A.6],Abuso de privilegios de acceso,2,13.1.1,Controles de red,20
1523,[A.27],Ocupación enemiga,4,8.3.2,Eliminación de soportes,12
1523,[A.27],Ocupación enemiga,4,9.1.1,Política de control de acceso,12
1524,[A.22],Manipulación de programas,2,18.1.1,Identificación de la legislación aplicable y de los requisitos contractuales,36
1525,[A.22],Manipulación de programas,2,18.2.2,Cumplimiento de las políticas y normas de seguridad,8
1526,[A.14],Interceptación de información (escucha),4,5.1.1,Políticas para la seguridad de la información,7
1527,[E.1],Errores de los usuarios,3,18.1.4,Protección y privacidad de la información de carácter personal,37
1527,[E.1],Errores de los usuarios,3,9.2.3,Gestión de privilegios de acceso,37
1528,[A.11],Acceso no autorizado,1,11.2.4,Mantenimiento de los equipos,33
1529,[A.8],Difusión de software dañino,2,6.1.2,Segregación de tareas,45
1530,[A.6],Abuso de privilegios de acceso,1,7.1.3,Términos y condiciones de contratación,8
1531,[E.19],Fugas de información,0,14.3.1,Protección de los datos de prueba,8
1531,[E.19],Fugas de información,0,18.2.3,Comprobación del cumplimiento técnico,8
1532,[A.22],Manipulación de programas,4,14.2.4,Restricciones a los cambios en los paquetes de software,26
1533,[I.10],Degradación de los soportes de almacenamiento de la información,2,16.1.5,Evaluación y decisión sobre los eventos de seguridad de información,36
1534,[E.21],Errores de mantenimiento / actualización de programas (software),4,12.1.1,Documentación de los procedimientos de operación,15
1535,[E.9],Errores de [re-]encaminamiento,1,9.4.4,Uso de utilidades con privilegios del sistema,23
1535,[E.9],Errores de [re-]encaminamiento,1,13.1.2,Seguridad de los servicios de red,23
1536,[A.18],Destrucción de información,4,15.2.1,Control y revisión de la provisión de servicios del proveedor,14
1537,[A.18],Destrucción de información,1,16.1.1,Responsabilidades y procedimientos,1
1538,[A.12],Análisis de tráfico,0,18.1.3,Protección de los registros de la organización,24
1538,[A.12],Análisis de tráfico,0,15.2.2,Gestión de cambios en la provisión del servicio del proveedor,24
1539,[A.19],Divulgación de información,2,9.4.2,Procedimientos seguros de inicio de sesión,10
1540,[A.19],Divulgación de información,2,12.2.2,Controles contra el código descargado en el cliente,31
1540,[A.19],Divulgación de información,2,14.2.3,Revisión técnica de las aplicaciones tras efectuar cambios en el sistema operativo,31
1541,[E.15],Alteración accidental de la información,3,11.2.8,Equipo de usuario desatendido,47
1541,[E.15],Alteración accidental de la información,3,11.2.4,Mantenimiento de los equipos,47
1542,[A.9],[Re-]encaminamiento de mensajes,4,14.2.4,Restricciones a los cambios en los paquetes de software,40
1543,[E.28],Indisponibilidad del personal,4,18.1.3,Protección de los registros de la organización,30
1544,[E.23],Errores de mantenimiento / actualización de equipos (hardware),2,12.6.1,Gestión de las vulnerabilidades técnicas,5
1544,[E.23],Errores de mantenimiento / actualización de equipos (hardware),2,16.1.5,Evaluación y decisión sobre los eventos de seguridad de información,5
1545,[E.21],Errores de mantenimiento / actualización de programas (software),2,6.1.3,Contacto con las autoridades,8
1546,[A.26],Ataque destructivo,0,11.2.4,Mantenimiento de los equipos,5
1547,[A.27],Ocupación enemiga,0,18.1.2,Derechos de propiedad intelectual (IPR),18
1548,[E.18],Destrucción de información,3,13.1.1,Controles de red,3
1549,[E.25],Pérdida de equipos,2,12.1.4,Separación de los recursos de desarrollo, prueba y operación,41
1550,[E.2],Errores del administrador,1,14.2.6,Entorno de desarrollo seguro,21
1551,[A.19],Divulgación de información,0,14.2.6,Entorno de desarrollo seguro,40
1552,[E.4],Errores de configuración,0,7.2.3,Proceso disciplinario,3
1552,[E.4],Errores de configuración,0,11.2.7,Reutilización o eliminación segura de equipos,3
1553,[E.18],Destrucción de información,0,10.1.2,Gestión de claves,18
1553,[E.18],Destrucción de información,0,12.1.3,Gestión de capacidades,18
1554,[A.24],Denegación de servicio,4,12.3.1,Copias de seguridad de la información,42
1554,[A.24],Denegación de servicio,4,9.2.1,Registro y baja de usuario,42
1555,[A.26],Ataque destructivo,1,17.2.1,Disponibilidad de los recursos de tratamiento de la información,36
1556,[A.11],Acceso no autorizado,0,11.2.1,Emplazamiento y protección de equipos,36
1556,[A.11],Acceso no autorizado,0,13.2.2,Acuerdos de intercambio de información,36
1557,[A.22],Manipulación de programas,0,10.1.1,Política de uso de los controles criptográficos,5
1558,[E.1],Errores de los usuarios,4,17.2.1,Disponibilidad de los recursos de tratamiento de la información,16
1559,[A.7],Uso no previsto,3,8.2.1,Clasificación de la información,23
1559,[A.7],Uso no previsto,3,9.4.1,Restricción del acceso a la información,23
1560,[A.9],[Re-]encaminamiento de mensajes,3,14.2.8,Pruebas funcionales de seguridad de sistemas,16
1561,[E.2],Errores del administrador,1,11.2.7,Reutilización o eliminación segura de equipos,34
1562,[A.12],Análisis de tráfico,0,11.1.5,El trabajo en áreas seguras,35
1563,[E.24],Caída del sistema por agotamiento de recursos,0,12.4.2,Protección de la información de registros,40
1564,[E.15],Alteración accidental de la información,2,5.1.2,Revisión de la política de seguridad de la información,32
